state_id,state_string,block_name
19494,"Block{minecraft:red_nether_brick_wall}[east=none,north=tall,south=low,up=true,waterlogged=true,west=none]",minecraft:red_nether_brick_wall
19495,"Block{minecraft:red_nether_brick_wall}[east=none,north=tall,south=low,up=true,waterlogged=true,west=low]",minecraft:red_nether_brick_wall
19496,"Block{minecraft:red_nether_brick_wall}[east=none,north=tall,south=low,up=true,waterlogged=true,west=tall]",minecraft:red_nether_brick_wall
19497,"Block{minecraft:red_nether_brick_wall}[east=none,north=tall,south=low,up=true,waterlogged=false,west=none]",minecraft:red_nether_brick_wall
19498,"Block{minecraft:red_nether_brick_wall}[east=none,north=tall,south=low,up=true,waterlogged=false,west=low]",minecraft:red_nether_brick_wall
19499,"Block{minecraft:red_nether_brick_wall}[east=none,north=tall,south=low,up=true,waterlogged=false,west=tall]",minecraft:red_nether_brick_wall
19500,"Block{minecraft:red_nether_brick_wall}[east=none,north=tall,south=low,up=false,waterlogged=true,west=none]",minecraft:red_nether_brick_wall
19501,"Block{minecraft:red_nether_brick_wall}[east=none,north=tall,south=low,up=false,waterlogged=true,west=low]",minecraft:red_nether_brick_wall
19502,"Block{minecraft:red_nether_brick_wall}[east=none,north=tall,south=low,up=false,waterlogged=true,west=tall]",minecraft:red_nether_brick_wall
19503,"Block{minecraft:red_nether_brick_wall}[east=none,north=tall,south=low,up=false,waterlogged=false,west=none]",minecraft:red_nether_brick_wall
19504,"Block{minecraft:red_nether_brick_wall}[east=none,north=tall,south=low,up=false,waterlogged=false,west=low]",minecraft:red_nether_brick_wall
19505,"Block{minecraft:red_nether_brick_wall}[east=none,north=tall,south=low,up=false,waterlogged=false,west=tall]",minecraft:red_nether_brick_wall
19506,"Block{minecraft:red_nether_brick_wall}[east=none,north=tall,south=tall,up=true,waterlogged=true,west=none]",minecraft:red_nether_brick_wall
19507,"Block{minecraft:red_nether_brick_wall}[east=none,north=tall,south=tall,up=true,waterlogged=true,west=low]",minecraft:red_nether_brick_wall
19508,"Block{minecraft:red_nether_brick_wall}[east=none,north=tall,south=tall,up=true,waterlogged=true,west=tall]",minecraft:red_nether_brick_wall
19509,"Block{minecraft:red_nether_brick_wall}[east=none,north=tall,south=tall,up=true,waterlogged=false,west=none]",minecraft:red_nether_brick_wall
19510,"Block{minecraft:red_nether_brick_wall}[east=none,north=tall,south=tall,up=true,waterlogged=false,west=low]",minecraft:red_nether_brick_wall
19511,"Block{minecraft:red_nether_brick_wall}[east=none,north=tall,south=tall,up=true,waterlogged=false,west=tall]",minecraft:red_nether_brick_wall
19512,"Block{minecraft:red_nether_brick_wall}[east=none,north=tall,south=tall,up=false,waterlogged=true,west=none]",minecraft:red_nether_brick_wall
19513,"Block{minecraft:red_nether_brick_wall}[east=none,north=tall,south=tall,up=false,waterlogged=true,west=low]",minecraft:red_nether_brick_wall
19514,"Block{minecraft:red_nether_brick_wall}[east=none,north=tall,south=tall,up=false,waterlogged=true,west=tall]",minecraft:red_nether_brick_wall
19515,"Block{minecraft:red_nether_brick_wall}[east=none,north=tall,south=tall,up=false,waterlogged=false,west=none]",minecraft:red_nether_brick_wall
19516,"Block{minecraft:red_nether_brick_wall}[east=none,north=tall,south=tall,up=false,waterlogged=false,west=low]",minecraft:red_nether_brick_wall
19517,"Block{minecraft:red_nether_brick_wall}[east=none,north=tall,south=tall,up=false,waterlogged=false,west=tall]",minecraft:red_nether_brick_wall
19518,"Block{minecraft:red_nether_brick_wall}[east=low,north=none,south=none,up=true,waterlogged=true,west=none]",minecraft:red_nether_brick_wall
19519,"Block{minecraft:red_nether_brick_wall}[east=low,north=none,south=none,up=true,waterlogged=true,west=low]",minecraft:red_nether_brick_wall
19520,"Block{minecraft:red_nether_brick_wall}[east=low,north=none,south=none,up=true,waterlogged=true,west=tall]",minecraft:red_nether_brick_wall
19521,"Block{minecraft:red_nether_brick_wall}[east=low,north=none,south=none,up=true,waterlogged=false,west=none]",minecraft:red_nether_brick_wall
19522,"Block{minecraft:red_nether_brick_wall}[east=low,north=none,south=none,up=true,waterlogged=false,west=low]",minecraft:red_nether_brick_wall
19523,"Block{minecraft:red_nether_brick_wall}[east=low,north=none,south=none,up=true,waterlogged=false,west=tall]",minecraft:red_nether_brick_wall
19524,"Block{minecraft:red_nether_brick_wall}[east=low,north=none,south=none,up=false,waterlogged=true,west=none]",minecraft:red_nether_brick_wall
19525,"Block{minecraft:red_nether_brick_wall}[east=low,north=none,south=none,up=false,waterlogged=true,west=low]",minecraft:red_nether_brick_wall
19526,"Block{minecraft:red_nether_brick_wall}[east=low,north=none,south=none,up=false,waterlogged=true,west=tall]",minecraft:red_nether_brick_wall
19527,"Block{minecraft:red_nether_brick_wall}[east=low,north=none,south=none,up=false,waterlogged=false,west=none]",minecraft:red_nether_brick_wall
19528,"Block{minecraft:red_nether_brick_wall}[east=low,north=none,south=none,up=false,waterlogged=false,west=low]",minecraft:red_nether_brick_wall
19529,"Block{minecraft:red_nether_brick_wall}[east=low,north=none,south=none,up=false,waterlogged=false,west=tall]",minecraft:red_nether_brick_wall
19530,"Block{minecraft:red_nether_brick_wall}[east=low,north=none,south=low,up=true,waterlogged=true,west=none]",minecraft:red_nether_brick_wall
19531,"Block{minecraft:red_nether_brick_wall}[east=low,north=none,south=low,up=true,waterlogged=true,west=low]",minecraft:red_nether_brick_wall
19532,"Block{minecraft:red_nether_brick_wall}[east=low,north=none,south=low,up=true,waterlogged=true,west=tall]",minecraft:red_nether_brick_wall
19533,"Block{minecraft:red_nether_brick_wall}[east=low,north=none,south=low,up=true,waterlogged=false,west=none]",minecraft:red_nether_brick_wall
19534,"Block{minecraft:red_nether_brick_wall}[east=low,north=none,south=low,up=true,waterlogged=false,west=low]",minecraft:red_nether_brick_wall
19535,"Block{minecraft:red_nether_brick_wall}[east=low,north=none,south=low,up=true,waterlogged=false,west=tall]",minecraft:red_nether_brick_wall
19536,"Block{minecraft:red_nether_brick_wall}[east=low,north=none,south=low,up=false,waterlogged=true,west=none]",minecraft:red_nether_brick_wall
19537,"Block{minecraft:red_nether_brick_wall}[east=low,north=none,south=low,up=false,waterlogged=true,west=low]",minecraft:red_nether_brick_wall
19538,"Block{minecraft:red_nether_brick_wall}[east=low,north=none,south=low,up=false,waterlogged=true,west=tall]",minecraft:red_nether_brick_wall
19539,"Block{minecraft:red_nether_brick_wall}[east=low,north=none,south=low,up=false,waterlogged=false,west=none]",minecraft:red_nether_brick_wall
19540,"Block{minecraft:red_nether_brick_wall}[east=low,north=none,south=low,up=false,waterlogged=false,west=low]",minecraft:red_nether_brick_wall
19541,"Block{minecraft:red_nether_brick_wall}[east=low,north=none,south=low,up=false,waterlogged=false,west=tall]",minecraft:red_nether_brick_wall
19542,"Block{minecraft:red_nether_brick_wall}[east=low,north=none,south=tall,up=true,waterlogged=true,west=none]",minecraft:red_nether_brick_wall
19543,"Block{minecraft:red_nether_brick_wall}[east=low,north=none,south=tall,up=true,waterlogged=true,west=low]",minecraft:red_nether_brick_wall
19544,"Block{minecraft:red_nether_brick_wall}[east=low,north=none,south=tall,up=true,waterlogged=true,west=tall]",minecraft:red_nether_brick_wall
19545,"Block{minecraft:red_nether_brick_wall}[east=low,north=none,south=tall,up=true,waterlogged=false,west=none]",minecraft:red_nether_brick_wall
19546,"Block{minecraft:red_nether_brick_wall}[east=low,north=none,south=tall,up=true,waterlogged=false,west=low]",minecraft:red_nether_brick_wall
19547,"Block{minecraft:red_nether_brick_wall}[east=low,north=none,south=tall,up=true,waterlogged=false,west=tall]",minecraft:red_nether_brick_wall
19548,"Block{minecraft:red_nether_brick_wall}[east=low,north=none,south=tall,up=false,waterlogged=true,west=none]",minecraft:red_nether_brick_wall
19549,"Block{minecraft:red_nether_brick_wall}[east=low,north=none,south=tall,up=false,waterlogged=true,west=low]",minecraft:red_nether_brick_wall
19550,"Block{minecraft:red_nether_brick_wall}[east=low,north=none,south=tall,up=false,waterlogged=true,west=tall]",minecraft:red_nether_brick_wall
19551,"Block{minecraft:red_nether_brick_wall}[east=low,north=none,south=tall,up=false,waterlogged=false,west=none]",minecraft:red_nether_brick_wall
19552,"Block{minecraft:red_nether_brick_wall}[east=low,north=none,south=tall,up=false,waterlogged=false,west=low]",minecraft:red_nether_brick_wall
19553,"Block{minecraft:red_nether_brick_wall}[east=low,north=none,south=tall,up=false,waterlogged=false,west=tall]",minecraft:red_nether_brick_wall
19554,"Block{minecraft:red_nether_brick_wall}[east=low,north=low,south=none,up=true,waterlogged=true,west=none]",minecraft:red_nether_brick_wall
19555,"Block{minecraft:red_nether_brick_wall}[east=low,north=low,south=none,up=true,waterlogged=true,west=low]",minecraft:red_nether_brick_wall
19556,"Block{minecraft:red_nether_brick_wall}[east=low,north=low,south=none,up=true,waterlogged=true,west=tall]",minecraft:red_nether_brick_wall
19557,"Block{minecraft:red_nether_brick_wall}[east=low,north=low,south=none,up=true,waterlogged=false,west=none]",minecraft:red_nether_brick_wall
19558,"Block{minecraft:red_nether_brick_wall}[east=low,north=low,south=none,up=true,waterlogged=false,west=low]",minecraft:red_nether_brick_wall
19559,"Block{minecraft:red_nether_brick_wall}[east=low,north=low,south=none,up=true,waterlogged=false,west=tall]",minecraft:red_nether_brick_wall
19560,"Block{minecraft:red_nether_brick_wall}[east=low,north=low,south=none,up=false,waterlogged=true,west=none]",minecraft:red_nether_brick_wall
19561,"Block{minecraft:red_nether_brick_wall}[east=low,north=low,south=none,up=false,waterlogged=true,west=low]",minecraft:red_nether_brick_wall
19562,"Block{minecraft:red_nether_brick_wall}[east=low,north=low,south=none,up=false,waterlogged=true,west=tall]",minecraft:red_nether_brick_wall
19563,"Block{minecraft:red_nether_brick_wall}[east=low,north=low,south=none,up=false,waterlogged=false,west=none]",minecraft:red_nether_brick_wall
19564,"Block{minecraft:red_nether_brick_wall}[east=low,north=low,south=none,up=false,waterlogged=false,west=low]",minecraft:red_nether_brick_wall
19565,"Block{minecraft:red_nether_brick_wall}[east=low,north=low,south=none,up=false,waterlogged=false,west=tall]",minecraft:red_nether_brick_wall
19566,"Block{minecraft:red_nether_brick_wall}[east=low,north=low,south=low,up=true,waterlogged=true,west=none]",minecraft:red_nether_brick_wall
19567,"Block{minecraft:red_nether_brick_wall}[east=low,north=low,south=low,up=true,waterlogged=true,west=low]",minecraft:red_nether_brick_wall
19568,"Block{minecraft:red_nether_brick_wall}[east=low,north=low,south=low,up=true,waterlogged=true,west=tall]",minecraft:red_nether_brick_wall
19569,"Block{minecraft:red_nether_brick_wall}[east=low,north=low,south=low,up=true,waterlogged=false,west=none]",minecraft:red_nether_brick_wall
19570,"Block{minecraft:red_nether_brick_wall}[east=low,north=low,south=low,up=true,waterlogged=false,west=low]",minecraft:red_nether_brick_wall
19571,"Block{minecraft:red_nether_brick_wall}[east=low,north=low,south=low,up=true,waterlogged=false,west=tall]",minecraft:red_nether_brick_wall
19572,"Block{minecraft:red_nether_brick_wall}[east=low,north=low,south=low,up=false,waterlogged=true,west=none]",minecraft:red_nether_brick_wall
19573,"Block{minecraft:red_nether_brick_wall}[east=low,north=low,south=low,up=false,waterlogged=true,west=low]",minecraft:red_nether_brick_wall
19574,"Block{minecraft:red_nether_brick_wall}[east=low,north=low,south=low,up=false,waterlogged=true,west=tall]",minecraft:red_nether_brick_wall
19575,"Block{minecraft:red_nether_brick_wall}[east=low,north=low,south=low,up=false,waterlogged=false,west=none]",minecraft:red_nether_brick_wall
19576,"Block{minecraft:red_nether_brick_wall}[east=low,north=low,south=low,up=false,waterlogged=false,west=low]",minecraft:red_nether_brick_wall
19577,"Block{minecraft:red_nether_brick_wall}[east=low,north=low,south=low,up=false,waterlogged=false,west=tall]",minecraft:red_nether_brick_wall
19578,"Block{minecraft:red_nether_brick_wall}[east=low,north=low,south=tall,up=true,waterlogged=true,west=none]",minecraft:red_nether_brick_wall
19579,"Block{minecraft:red_nether_brick_wall}[east=low,north=low,south=tall,up=true,waterlogged=true,west=low]",minecraft:red_nether_brick_wall
19580,"Block{minecraft:red_nether_brick_wall}[east=low,north=low,south=tall,up=true,waterlogged=true,west=tall]",minecraft:red_nether_brick_wall
19581,"Block{minecraft:red_nether_brick_wall}[east=low,north=low,south=tall,up=true,waterlogged=false,west=none]",minecraft:red_nether_brick_wall
19582,"Block{minecraft:red_nether_brick_wall}[east=low,north=low,south=tall,up=true,waterlogged=false,west=low]",minecraft:red_nether_brick_wall
19583,"Block{minecraft:red_nether_brick_wall}[east=low,north=low,south=tall,up=true,waterlogged=false,west=tall]",minecraft:red_nether_brick_wall
19584,"Block{minecraft:red_nether_brick_wall}[east=low,north=low,south=tall,up=false,waterlogged=true,west=none]",minecraft:red_nether_brick_wall
19585,"Block{minecraft:red_nether_brick_wall}[east=low,north=low,south=tall,up=false,waterlogged=true,west=low]",minecraft:red_nether_brick_wall
19586,"Block{minecraft:red_nether_brick_wall}[east=low,north=low,south=tall,up=false,waterlogged=true,west=tall]",minecraft:red_nether_brick_wall
19587,"Block{minecraft:red_nether_brick_wall}[east=low,north=low,south=tall,up=false,waterlogged=false,west=none]",minecraft:red_nether_brick_wall
19588,"Block{minecraft:red_nether_brick_wall}[east=low,north=low,south=tall,up=false,waterlogged=false,west=low]",minecraft:red_nether_brick_wall
19589,"Block{minecraft:red_nether_brick_wall}[east=low,north=low,south=tall,up=false,waterlogged=false,west=tall]",minecraft:red_nether_brick_wall
19590,"Block{minecraft:red_nether_brick_wall}[east=low,north=tall,south=none,up=true,waterlogged=true,west=none]",minecraft:red_nether_brick_wall
19591,"Block{minecraft:red_nether_brick_wall}[east=low,north=tall,south=none,up=true,waterlogged=true,west=low]",minecraft:red_nether_brick_wall
19592,"Block{minecraft:red_nether_brick_wall}[east=low,north=tall,south=none,up=true,waterlogged=true,west=tall]",minecraft:red_nether_brick_wall
19593,"Block{minecraft:red_nether_brick_wall}[east=low,north=tall,south=none,up=true,waterlogged=false,west=none]",minecraft:red_nether_brick_wall
19594,"Block{minecraft:red_nether_brick_wall}[east=low,north=tall,south=none,up=true,waterlogged=false,west=low]",minecraft:red_nether_brick_wall
19595,"Block{minecraft:red_nether_brick_wall}[east=low,north=tall,south=none,up=true,waterlogged=false,west=tall]",minecraft:red_nether_brick_wall
19596,"Block{minecraft:red_nether_brick_wall}[east=low,north=tall,south=none,up=false,waterlogged=true,west=none]",minecraft:red_nether_brick_wall
19597,"Block{minecraft:red_nether_brick_wall}[east=low,north=tall,south=none,up=false,waterlogged=true,west=low]",minecraft:red_nether_brick_wall
19598,"Block{minecraft:red_nether_brick_wall}[east=low,north=tall,south=none,up=false,waterlogged=true,west=tall]",minecraft:red_nether_brick_wall
19599,"Block{minecraft:red_nether_brick_wall}[east=low,north=tall,south=none,up=false,waterlogged=false,west=none]",minecraft:red_nether_brick_wall
